,CountyName,Year,Hogs,Beef Cattle,Milk Cattle,Other Cattle,CGY,SY,CP,CH,SP,SH
0,ADAIR,1968,164000.0,33900.0,3500.0,49600.0,84.0,32.3,76400.0,75000.0,54300.0,46400.0
1,ADAIR,1969,139000.0,34700.0,3300.0,52500.0,90.0,31.2,80000.0,77000.0,54300.0,44000.0
2,ADAIR,1970,168000.0,36400.0,3300.0,51300.0,84.1,33.9,84600.0,81500.0,54300.0,44400.0
3,ADAIR,1971,151000.0,38000.0,3000.0,47000.0,97.0,33.3,95700.0,92500.0,54300.0,43100.0
4,ADAIR,1972,140000.0,41300.0,2800.0,48900.0,109.0,33.0,85800.0,83500.0,54300.0,50400.0
5,ADAIR,1973,142000.0,39200.0,2300.0,49400.0,104.1,32.0,91600.0,88700.0,54300.0,53600.0
6,ADAIR,1974,129000.0,36400.0,2000.0,48100.0,57.3,26.5,104500.0,95300.0,54200.0,51600.0
7,ADAIR,1975,119600.0,37800.0,2100.0,49400.0,64.6,27.7,109400.0,101300.0,55500.0,55400.0
8,ADAIR,1976,128300.0,37700.0,2350.0,59250.0,100.1,30.3,113900.0,108800.0,52100.0,51900.0
9,ADAIR,1977,139100.0,39250.0,2325.0,61575.0,50.1,31.4,117600.0,109900.0,55000.0,54500.0
10,ADAIR,1978,145000.0,40800.0,2300.0,63900.0,103.7,33.6,115000.0,109000.0,55300.0,55000.0
11,ADAIR,1979,160000.0,37000.0,2200.0,60800.0,114.7,34.5,120000.0,116000.0,58800.0,58300.0
12,ADAIR,1980,165000.0,40000.0,2300.0,59700.0,89.7,37.5,120000.0,116000.0,59300.0,56500.0
13,ADAIR,1981,140000.0,41600.0,2200.0,59700.0,121.0,43.0,123000.0,120100.0,61400.0,61400.0
14,ADAIR,1982,115000.0,40300.0,2000.0,58100.0,102.2,32.7,119000.0,114900.0,62100.0,61900.0
15,ADAIR,1983,110000.0,33900.0,1800.0,57300.0,77.3,35.1,76000.0,73200.0,65200.0,65200.0
16,ADAIR,1984,107000.0,30200.0,1400.0,50400.0,97.4,25.4,117000.0,113500.0,63100.0,62900.0
17,ADAIR,1985,105000.0,27800.0,1100.0,41100.0,127.9,39.5,116000.0,111800.0,64300.0,64000.0
18,ADAIR,1986,87000.0,25000.0,1100.0,43900.0,128.3,42.0,105000.0,101900.0,69400.0,69200.0
19,ADAIR,1987,94000.0,25000.0,1100.0,42900.0,128.4,43.9,91000.0,89500.0,63400.0,63100.0
20,ADAIR,1988,96000.0,27000.0,1100.0,36900.0,86.1,28.6,99000.0,91700.0,68100.0,67800.0
21,ADAIR,1989,102000.0,28200.0,1300.0,37500.0,131.4,38.4,108000.0,105700.0,67900.0,67000.0
22,ADAIR,1990,93831.0,25900.0,1000.0,40100.0,115.1,36.7,114000.0,111700.0,66200.0,65800.0
23,ADAIR,1991,85662.0,25604.0,902.0,38707.0,126.4,42.4,111000.0,109200.0,69400.0,68900.0
24,ADAIR,1992,77494.0,25309.0,804.0,37314.0,140.0,41.6,114000.0,112400.0,70000.0,69800.0
25,ADAIR,1993,69325.0,25013.0,706.0,35921.0,76.8,31.4,105000.0,98400.0,77000.0,76700.0
26,ADAIR,1994,61156.0,24717.0,608.0,34529.0,151.0,49.8,110000.0,107800.0,77000.0,76900.0
27,ADAIR,1995,52988.0,24421.0,510.0,33136.0,85.0,30.7,100000.0,98000.0,86000.0,85800.0
28,ADAIR,1996,44819.0,24126.0,412.0,31743.0,119.9,37.1,107000.0,105000.0,96000.0,95800.0
29,ADAIR,1997,36650.0,23830.0,314.0,30350.0,120.1,40.1,99500.0,96400.0,95900.0,94500.0
30,ADAIR,1998,35024.0,23248.0,290.0,30438.0,142.7,43.4,104600.0,101300.0,95100.0,94500.0
31,ADAIR,1999,33398.0,22665.0,266.0,30526.0,139.3,42.2,106000.0,103600.0,101000.0,100800.0
32,ADAIR,2000,31772.0,22082.0,243.0,30613.0,131.8,40.0,105000.0,102700.0,102000.0,101800.0
33,ADAIR,2001,30146.0,21500.0,219.0,30701.0,127.3,39.2,102000.0,99600.0,99000.0,98400.0
34,ADAIR,2002,28520.0,23500.0,195.0,30789.0,154.3,47.2,108000.0,105000.0,97000.0,96300.0
35,ADAIR,2003,26023.0,22000.0,300.0,31200.0,131.3,28.1,103500.0,100500.0,101000.0,100600.0
36,ADAIR,2004,23525.0,23000.0,248.0,28889.0,182.1,51.7,108000.0,106000.0,98000.0,97700.0
37,ADAIR,2005,21028.0,26000.0,197.0,26578.0,159.0,48.8,109000.0,106500.0,96500.0,96000.0
38,ADAIR,2006,18530.0,26000.0,146.0,24268.0,164.9,51.0,104000.0,103300.0,101500.0,101000.0
39,ADAIR,2007,16033.0,24000.0,94.0,21957.0,160.7,53.3,116500.0,115100.0,91000.0,90900.0
40,ADAIR,2008,16500.0,19200.0,42.0,19646.0,169.0,45.5,104000.0,102000.0,106000.0,105300.0
41,ADAIR,2009,21473.0,18400.0,42.0,17336.0,179.3,51.5,113500.0,112000.0,94500.0,93900.0
42,ADAIR,2010,26446.0,17800.0,42.0,15025.0,139.1,48.7,105500.0,104500.0,102000.0,101300.0
43,ADAIR,2011,31419.0,17100.0,42.0,12714.0,152.8,50.3,112000.0,109300.0,103500.0,101900.0
44,ADAIR,2012,36392.0,17800.0,42.0,10403.0,104.4,38.6,110000.0,104500.0,105500.0,105200.0
45,ADAIR,2013,39637.0,18500.0,42.0,8092.0,137.8,36.8,113000.0,109900.0,104000.0,103500.0
46,ADAIR,2014,42881.0,19200.0,42.0,5782.0,169.3,50.0,109500.0,104300.0,106000.0,102700.0
47,ADAIR,2015,46126.0,19900.0,42.0,3471.0,176.5,55.1,112000.0,107400.0,106500.0,106100.0
48,ADAIR,2016,49370.0,20600.0,42.0,1160.0,190.3,59.3,115000.0,113800.0,107000.0,106700.0
49,ADAIR,2017,52615.0,21300.0,42.0,1160.0,175.2,50.5,108500.0,104100.0,110500.0,109900.0
50,ADAIR,2018,55860.0,22000.0,42.0,1160.0,149.5,50.1,108500.0,103100.0,106500.0,105700.0
51,ADAIR,2019,59104.0,22700.0,42.0,1160.0,176.6,53.3,111500.0,107300.0,101500.0,100900.0
52,ADAIR,2020,62349.0,23400.0,42.0,1160.0,168.7,48.1,109000.0,108200.0,106000.0,105200.0
53,ADAIR,2021,65593.0,24100.0,42.0,1160.0,169.0,48.0,109000.0,108200.0,106000.0,105200.0
54,ADAIR,2022,68838.0,24800.0,42.0,1160.0,164.2,47.5,110500.0,106700.0,107500.0,106800.0
55,ADAMS,1968,111000.0,22500.0,1500.0,33000.0,93.3,36.9,55800.0,55000.0,31000.0,32400.0
56,ADAMS,1969,102000.0,23300.0,1200.0,36000.0,89.0,29.7,58000.0,56000.0,31000.0,31000.0
57,ADAMS,1970,110000.0,24600.0,1000.0,33400.0,76.4,31.8,59900.0,57800.0,31000.0,28300.0
58,ADAMS,1971,99000.0,24700.0,800.0,30500.0,96.0,31.9,65100.0,63600.0,31000.0,27400.0
59,ADAMS,1972,87000.0,24300.0,700.0,33000.0,105.9,33.0,59000.0,57400.0,31000.0,30400.0
60,ADAMS,1973,83000.0,23800.0,600.0,28000.0,101.0,31.0,61600.0,59100.0,31000.0,30600.0
61,ADAMS,1974,72000.0,22300.0,600.0,28900.0,42.5,25.2,67800.0,60800.0,31700.0,31600.0
62,ADAMS,1975,76700.0,24600.0,600.0,31200.0,57.6,29.9,67100.0,62100.0,33800.0,33700.0
63,ADAMS,1976,90200.0,26500.0,500.0,40900.0,101.6,31.8,71700.0,68300.0,30900.0,30700.0
64,ADAMS,1977,83000.0,25200.0,500.0,39000.0,60.8,31.0,71900.0,68000.0,35300.0,35000.0
65,ADAMS,1978,87000.0,23900.0,500.0,37100.0,95.5,31.1,70000.0,67000.0,36200.0,36000.0
66,ADAMS,1979,92000.0,23000.0,600.0,32400.0,116.4,35.8,79000.0,73000.0,37500.0,37400.0
67,ADAMS,1980,95000.0,22000.0,600.0,29400.0,78.4,35.2,84000.0,74000.0,40100.0,38900.0
68,ADAMS,1981,92500.0,23900.0,600.0,30700.0,119.6,40.1,85000.0,79600.0,44100.0,44100.0
69,ADAMS,1982,90000.0,23100.0,600.0,32500.0,95.3,29.3,73000.0,68300.0,47600.0,47500.0
70,ADAMS,1983,90000.0,20300.0,600.0,31600.0,60.1,26.9,49000.0,45700.0,44500.0,44500.0
71,ADAMS,1984,81000.0,20500.0,500.0,24000.0,70.0,19.6,63000.0,60800.0,49300.0,48600.0
72,ADAMS,1985,80000.0,19500.0,400.0,18100.0,126.1,38.5,66000.0,64400.0,50200.0,50000.0
73,ADAMS,1986,61000.0,18500.0,400.0,21100.0,119.6,40.0,59000.0,57900.0,52900.0,52500.0
74,ADAMS,1987,61000.0,18000.0,300.0,27700.0,125.8,40.8,51000.0,49700.0,44200.0,44000.0
75,ADAMS,1988,63000.0,19500.0,300.0,24200.0,73.5,22.6,56000.0,54900.0,42100.0,41900.0
76,ADAMS,1989,67000.0,20000.0,400.0,23600.0,110.1,35.5,63000.0,60500.0,43700.0,43600.0
77,ADAMS,1990,65955.0,18700.0,300.0,25000.0,119.4,38.5,64000.0,62500.0,41900.0,41700.0
78,ADAMS,1991,64910.0,18472.0,282.0,24876.0,133.7,40.8,61000.0,60000.0,44100.0,44000.0
79,ADAMS,1992,63866.0,18245.0,265.0,24752.0,135.4,41.1,64000.0,62900.0,44000.0,43800.0
80,ADAMS,1993,62821.0,18017.0,247.0,24628.0,79.0,33.1,58000.0,53800.0,45000.0,44700.0
81,ADAMS,1994,61776.0,17789.0,230.0,24503.0,148.2,48.5,63000.0,61100.0,45000.0,44900.0
82,ADAMS,1995,60732.0,17561.0,212.0,24379.0,87.3,28.7,46000.0,44600.0,55000.0,54800.0
83,ADAMS,1996,59687.0,17334.0,195.0,24255.0,125.4,40.0,66000.0,63100.0,53000.0,52900.0
84,ADAMS,1997,58642.0,17106.0,177.0,24131.0,119.9,42.3,57300.0,55700.0,57000.0,56400.0
85,ADAMS,1998,51965.0,16580.0,159.0,24007.0,137.7,43.7,64500.0,62100.0,56500.0,56300.0
86,ADAMS,1999,45288.0,16053.0,142.0,23883.0,128.1,39.4,61000.0,59000.0,60000.0,59900.0
87,ADAMS,2000,38610.0,15526.0,124.0,23759.0,140.0,41.7,64000.0,62300.0,60000.0,59800.0
88,ADAMS,2001,31933.0,15000.0,107.0,23634.0,120.3,40.7,60000.0,58500.0,62000.0,61500.0
89,ADAMS,2002,25256.0,13000.0,89.0,23510.0,132.3,43.5,66000.0,63500.0,59000.0,58600.0
90,ADAMS,2003,30866.0,16500.0,72.0,23386.0,122.2,27.5,62000.0,59500.0,62000.0,61800.0
91,ADAMS,2004,36475.0,15500.0,54.0,23262.0,169.3,50.7,65000.0,63500.0,62000.0,61800.0
92,ADAMS,2005,42085.0,17000.0,36.0,23138.0,157.1,50.2,66000.0,64500.0,61000.0,60700.0
93,ADAMS,2006,47694.0,15000.0,19.0,23014.0,145.4,45.2,65500.0,63800.0,61000.0,60800.0
94,ADAMS,2007,53304.0,15000.0,1.0,22890.0,153.4,51.5,71000.0,69200.0,57000.0,56900.0
95,ADAMS,2008,55000.0,14007.0,1.0,22765.0,156.0,39.0,65500.0,64000.0,63700.0,63200.0
96,ADAMS,2009,55448.0,13013.0,1.0,22641.0,168.1,51.0,72000.0,71200.0,62500.0,62200.0
97,ADAMS,2010,55897.0,12020.0,1.0,22517.0,139.3,47.7,71000.0,69000.0,65000.0,64200.0
98,ADAMS,2011,56346.0,11026.0,1.0,22393.0,151.7,46.9,73000.0,71000.0,67800.0,66800.0
99,ADAMS,2012,56794.0,10033.0,1.0,22269.0,109.8,40.9,73500.0,71500.0,68000.0,67800.0
100,ADAMS,2013,55873.0,10500.0,1.0,22145.0,147.6,44.1,74500.0,71100.0,70100.0,69800.0
101,ADAMS,2014,54952.0,9900.0,1.0,22021.0,169.9,47.6,75500.0,73900.0,70000.0,69700.0
102,ADAMS,2015,54031.0,10700.0,1.0,21896.0,169.6,50.3,74400.0,72400.0,66800.0,66500.0
103,ADAMS,2016,53110.0,11500.0,1.0,21772.0,187.4,56.5,74000.0,70800.0,69400.0,69200.0
104,ADAMS,2017,52189.0,12300.0,1.0,21648.0,179.9,52.6,71500.0,67300.0,71500.0,71100.0
105,ADAMS,2018,51268.0,13200.0,1.0,21524.0,171.6,53.2,71000.0,68900.0,69500.0,69000.0
106,ADAMS,2019,50347.0,12900.0,1.0,21400.0,172.0,53.0,71000.0,68900.0,69500.0,69000.0
107,ADAMS,2020,49426.0,12600.0,1.0,21276.0,173.3,53.0,70000.0,69000.0,69500.0,69000.0
108,ADAMS,2021,48505.0,11900.0,1.0,21152.0,173.0,53.0,70000.0,69000.0,69500.0,69000.0
109,ADAMS,2022,47584.0,12600.0,1.0,21027.0,173.0,53.0,70000.0,69000.0,69500.0,69000.0
110,ALLAMAKEE,1968,148500.0,21000.0,23700.0,46300.0,90.3,29.5,58600.0,52000.0,5200.0,2100.0
111,ALLAMAKEE,1969,127000.0,23000.0,22500.0,44500.0,101.0,28.3,59000.0,51000.0,5200.0,3000.0
112,ALLAMAKEE,1970,151000.0,23700.0,21500.0,44800.0,96.1,32.3,62400.0,55900.0,5200.0,4000.0
113,ALLAMAKEE,1971,137000.0,28100.0,20700.0,43200.0,100.2,26.1,70700.0,62700.0,5200.0,3600.0
114,ALLAMAKEE,1972,122000.0,29600.0,20300.0,50100.0,109.2,31.0,66300.0,58400.0,5200.0,3900.0
115,ALLAMAKEE,1973,128000.0,29000.0,19800.0,46200.0,108.3,31.6,72500.0,63500.0,5200.0,5100.0
116,ALLAMAKEE,1974,118000.0,29100.0,19900.0,51500.0,87.9,25.6,82500.0,68600.0,4600.0,4500.0
117,ALLAMAKEE,1975,108800.0,30500.0,20800.0,50000.0,97.7,28.6,76500.0,63400.0,3700.0,3700.0
118,ALLAMAKEE,1976,124100.0,34600.0,20800.0,67100.0,87.4,27.0,80100.0,64900.0,3100.0,3000.0
119,ALLAMAKEE,1977,125300.0,33400.0,22400.0,67600.0,118.5,38.1,81300.0,69600.0,2100.0,2100.0
120,ALLAMAKEE,1978,125000.0,32200.0,23400.0,72400.0,118.0,36.7,85000.0,75000.0,3100.0,3000.0
121,ALLAMAKEE,1979,140000.0,29500.0,22500.0,68000.0,124.0,36.4,85000.0,75000.0,3300.0,3300.0
122,ALLAMAKEE,1980,135000.0,32000.0,22300.0,70700.0,114.5,38.2,85000.0,76000.0,3400.0,3400.0
123,ALLAMAKEE,1981,145000.0,33300.0,22800.0,72000.0,127.2,38.4,97000.0,88700.0,3800.0,3800.0
124,ALLAMAKEE,1982,125000.0,31800.0,22800.0,68800.0,116.3,33.0,94000.0,85800.0,4000.0,4000.0
125,ALLAMAKEE,1983,135000.0,26700.0,22000.0,65300.0,109.6,37.6,60000.0,51300.0,4200.0,4100.0
126,ALLAMAKEE,1984,131000.0,26000.0,23000.0,65000.0,112.7,30.2,85000.0,78600.0,4200.0,4200.0
127,ALLAMAKEE,1985,126000.0,22800.0,23000.0,63200.0,114.6,32.4,88000.0,81100.0,3900.0,3800.0
128,ALLAMAKEE,1986,107000.0,20000.0,25000.0,54000.0,138.7,38.3,80000.0,74000.0,4200.0,4200.0
129,ALLAMAKEE,1987,120000.0,19000.0,22000.0,50000.0,136.2,43.9,67000.0,62100.0,3600.0,3600.0
130,ALLAMAKEE,1988,116000.0,18800.0,20500.0,50700.0,66.1,29.7,66000.0,54500.0,6000.0,5900.0
131,ALLAMAKEE,1989,123000.0,19000.0,22000.0,50000.0,122.2,42.3,75000.0,65500.0,4700.0,4700.0
132,ALLAMAKEE,1990,116259.0,18600.0,23500.0,48900.0,132.7,42.0,75000.0,68400.0,4400.0,4400.0
133,ALLAMAKEE,1991,109518.0,18394.0,22321.0,47237.0,132.6,43.3,77000.0,71400.0,4900.0,4900.0
134,ALLAMAKEE,1992,102777.0,18187.0,21141.0,45573.0,129.4,37.3,78000.0,72700.0,5000.0,4800.0
135,ALLAMAKEE,1993,96036.0,17981.0,19962.0,43910.0,83.2,35.7,75000.0,63000.0,7000.0,6900.0
136,ALLAMAKEE,1994,89296.0,17774.0,18782.0,42247.0,146.4,49.0,77000.0,71200.0,8000.0,8000.0
137,ALLAMAKEE,1995,82555.0,17568.0,17603.0,40584.0,117.0,43.7,77000.0,71400.0,10000.0,10000.0
138,ALLAMAKEE,1996,75814.0,17361.0,16423.0,38920.0,126.7,47.1,83000.0,74500.0,12000.0,12000.0
139,ALLAMAKEE,1997,69073.0,17155.0,15244.0,37257.0,135.3,45.7,74900.0,67300.0,21200.0,19500.0
140,ALLAMAKEE,1998,71189.0,17116.0,15408.0,39093.0,154.3,52.6,74600.0,68900.0,22800.0,22600.0
141,ALLAMAKEE,1999,73305.0,17078.0,15572.0,40928.0,151.4,47.3,74000.0,67400.0,26000.0,26000.0
142,ALLAMAKEE,2000,75420.0,17039.0,15736.0,42764.0,146.6,47.3,73000.0,67200.0,28000.0,27900.0
143,ALLAMAKEE,2001,77536.0,17000.0,15900.0,44600.0,150.3,41.0,67000.0,60900.0,32000.0,31700.0
144,ALLAMAKEE,2002,79652.0,16500.0,14500.0,42000.0,158.7,51.0,71000.0,63000.0,27000.0,26800.0
145,ALLAMAKEE,2003,81125.0,19500.0,14600.0,35400.0,142.7,31.7,71000.0,62000.0,29000.0,28800.0
146,ALLAMAKEE,2004,82598.0,17000.0,13700.0,27800.0,163.3,42.6,70000.0,63000.0,30000.0,29900.0
147,ALLAMAKEE,2005,84071.0,17000.0,13500.0,35500.0,177.4,56.8,72000.0,65000.0,28000.0,27800.0
148,ALLAMAKEE,2006,85544.0,15500.0,15200.0,34300.0,166.2,48.9,69000.0,62100.0,31000.0,30700.0
149,ALLAMAKEE,2007,87017.0,15000.0,15600.0,36400.0,167.1,48.4,78000.0,71200.0,24000.0,23900.0
150,ALLAMAKEE,2008,89000.0,16100.0,11300.0,28600.0,170.0,42.0,77000.0,67500.0,33000.0,32800.0
151,ALLAMAKEE,2009,93546.0,15400.0,11300.0,28300.0,179.6,45.5,83000.0,73500.0,30500.0,30400.0
152,ALLAMAKEE,2010,98092.0,14900.0,11300.0,27800.0,175.8,52.2,86000.0,79500.0,32500.0,32400.0
153,ALLAMAKEE,2011,102638.0,14300.0,11100.0,28600.0,173.3,52.1,92500.0,86900.0,29900.0,29700.0
154,ALLAMAKEE,2012,107184.0,14900.0,10800.0,34300.0,153.6,52.2,96500.0,83300.0,30500.0,30400.0
155,ALLAMAKEE,2013,102434.0,16000.0,12100.0,37900.0,162.1,50.7,88500.0,78100.0,31700.0,31500.0
156,ALLAMAKEE,2014,97685.0,15100.0,12300.0,36600.0,175.6,50.6,94500.0,80400.0,30600.0,30400.0
157,ALLAMAKEE,2015,92935.0,16200.0,12600.0,37200.0,175.4,54.1,90000.0,82400.0,34600.0,34400.0
158,ALLAMAKEE,2016,88186.0,18300.0,12800.0,36900.0,205.1,56.8,92000.0,76700.0,32200.0,31800.0
159,ALLAMAKEE,2017,83436.0,18300.0,13100.0,34600.0,190.5,52.6,91500.0,76100.0,34700.0,34500.0
160,ALLAMAKEE,2018,78686.0,19500.0,13100.0,36400.0,198.4,52.8,93500.0,73700.0,32700.0,32400.0
161,ALLAMAKEE,2019,73937.0,19100.0,13100.0,35800.0,187.2,53.0,97500.0,83200.0,32700.0,32400.0
162,ALLAMAKEE,2020,69187.0,18600.0,12800.0,35600.0,196.3,58.8,96000.0,87600.0,30800.0,30500.0
163,ALLAMAKEE,2021,64438.0,17700.0,13100.0,33200.0,198.5,61.9,93900.0,85900.0,34700.0,34500.0
164,ALLAMAKEE,2022,59688.0,18600.0,13400.0,34000.0,215.9,61.2,90900.0,76400.0,36700.0,36500.0
165,APPANOOSE,1968,53000.0,23300.0,2200.0,23500.0,77.9,27.3,35700.0,34000.0,42500.0,32800.0
166,APPANOOSE,1969,40000.0,24700.0,1900.0,23900.0,83.0,27.4,32000.0,29000.0,42500.0,33000.0
167,APPANOOSE,1970,46000.0,25800.0,1800.0,24400.0,62.1,28.6,35500.0,33700.0,42500.0,31600.0
168,APPANOOSE,1971,39000.0,27500.0,1600.0,23900.0,83.3,29.0,36900.0,34800.0,42500.0,31800.0
169,APPANOOSE,1972,35000.0,27900.0,1400.0,26700.0,103.9,32.0,34900.0,33000.0,42500.0,36100.0
170,APPANOOSE,1973,37000.0,29400.0,1500.0,27900.0,91.8,28.0,34900.0,33100.0,42500.0,42100.0
171,APPANOOSE,1974,33000.0,29000.0,1600.0,30400.0,68.7,18.3,39000.0,35700.0,36500.0,36300.0
172,APPANOOSE,1975,31600.0,30900.0,1200.0,30800.0,73.3,28.4,41900.0,39200.0,32300.0,32300.0
173,APPANOOSE,1976,33700.0,33800.0,1000.0,39300.0,88.2,27.4,41800.0,40100.0,29500.0,29400.0
174,APPANOOSE,1977,33800.0,33550.0,1000.0,37200.0,60.6,30.7,46000.0,39400.0,34200.0,34100.0
175,APPANOOSE,1978,35000.0,33300.0,1000.0,35100.0,90.5,27.0,40000.0,37000.0,37700.0,37000.0
176,APPANOOSE,1979,41000.0,31500.0,900.0,29600.0,116.2,33.7,39000.0,37000.0,40600.0,40100.0
177,APPANOOSE,1980,39000.0,31500.0,800.0,24700.0,86.8,27.6,42000.0,38000.0,41100.0,41000.0
178,APPANOOSE,1981,34500.0,34000.0,800.0,23400.0,107.6,31.4,44000.0,41300.0,34700.0,33500.0
179,APPANOOSE,1982,30000.0,32500.0,800.0,27200.0,85.0,26.0,37000.0,34600.0,30200.0,29000.0
180,APPANOOSE,1983,30000.0,27300.0,800.0,28400.0,19.1,20.0,28000.0,19500.0,30600.0,30600.0
181,APPANOOSE,1984,27000.0,24100.0,500.0,21400.0,89.3,23.5,36000.0,32000.0,31100.0,31100.0
182,APPANOOSE,1985,27000.0,22900.0,400.0,22700.0,119.9,35.8,43000.0,42000.0,28400.0,27900.0
183,APPANOOSE,1986,20000.0,22000.0,400.0,19600.0,124.2,37.6,36000.0,35400.0,29400.0,29200.0
184,APPANOOSE,1987,17000.0,23000.0,600.0,27400.0,110.0,38.0,27000.0,26100.0,25800.0,25600.0
185,APPANOOSE,1988,16000.0,26000.0,700.0,25300.0,50.4,23.4,32000.0,23500.0,26500.0,26100.0
186,APPANOOSE,1989,14000.0,26000.0,700.0,25300.0,83.0,28.0,34000.0,29600.0,26000.0,25900.0
187,APPANOOSE,1990,12901.0,22800.0,700.0,29500.0,103.3,33.0,32000.0,30500.0,25400.0,25000.0
188,APPANOOSE,1991,11802.0,23042.0,657.0,28182.0,90.4,31.0,33000.0,31900.0,27000.0,26900.0
189,APPANOOSE,1992,10703.0,23284.0,614.0,26865.0,117.5,37.5,34000.0,32900.0,25000.0,24900.0
190,APPANOOSE,1993,9604.0,23526.0,571.0,25547.0,64.5,27.4,26000.0,21200.0,28000.0,27700.0
191,APPANOOSE,1994,8504.0,23767.0,529.0,24229.0,134.7,40.8,32000.0,30300.0,25000.0,24900.0
192,APPANOOSE,1995,7405.0,24009.0,486.0,22911.0,68.1,30.1,9000.0,7700.0,38000.0,37600.0
193,APPANOOSE,1996,6306.0,24251.0,443.0,21594.0,118.6,36.6,27000.0,25800.0,29000.0,28900.0
194,APPANOOSE,1997,5207.0,24493.0,400.0,20276.0,125.8,42.1,28800.0,27900.0,33000.0,32700.0
195,APPANOOSE,1998,4571.0,24170.0,390.0,19462.0,119.6,40.5,26200.0,24800.0,36000.0,35800.0
196,APPANOOSE,1999,3935.0,23846.0,380.0,18647.0,113.6,35.2,30000.0,28100.0,37000.0,36800.0
197,APPANOOSE,2000,3299.0,23523.0,370.0,17833.0,147.7,41.5,30000.0,28500.0,39500.0,39300.0
198,APPANOOSE,2001,2663.0,23200.0,360.0,17018.0,110.1,41.2,17000.0,15900.0,33000.0,32700.0
199,APPANOOSE,2002,2027.0,22500.0,350.0,16204.0,129.4,40.2,27000.0,25500.0,39000.0,38900.0
200,APPANOOSE,2003,1985.0,23000.0,300.0,16200.0,125.7,31.2,32000.0,30000.0,36000.0,35800.0
201,APPANOOSE,2004,1943.0,21000.0,600.0,13400.0,171.9,52.4,32000.0,31000.0,35500.0,35300.0
202,APPANOOSE,2005,1901.0,22500.0,600.0,14400.0,150.0,44.2,31000.0,30000.0,38000.0,37700.0
203,APPANOOSE,2006,1859.0,23000.0,600.0,15400.0,157.7,42.3,27000.0,26400.0,40000.0,39700.0
204,APPANOOSE,2007,1817.0,23000.0,1000.0,18000.0,152.0,45.6,37500.0,36200.0,32500.0,32300.0
205,APPANOOSE,2008,2000.0,17800.0,300.0,10900.0,118.0,31.0,25500.0,24500.0,44500.0,43900.0
206,APPANOOSE,2009,1864.0,17100.0,300.0,11100.0,153.0,43.0,34500.0,33600.0,41000.0,40600.0
207,APPANOOSE,2010,1728.0,16500.0,300.0,11200.0,75.2,42.6,33000.0,31500.0,38600.0,37700.0
208,APPANOOSE,2011,1593.0,15900.0,300.0,11800.0,120.1,43.1,35700.0,33100.0,45500.0,44900.0
209,APPANOOSE,2012,1457.0,16500.0,300.0,10700.0,44.5,24.6,36500.0,29800.0,50100.0,49600.0
210,APPANOOSE,2013,1321.0,12900.0,300.0,9800.0,109.1,29.5,33800.0,31100.0,45400.0,45200.0
211,APPANOOSE,2014,1185.0,12200.0,300.0,9500.0,170.9,46.7,34100.0,32600.0,45400.0,45200.0
212,APPANOOSE,2015,1050.0,13000.0,300.0,10700.0,154.3,48.2,35000.0,33400.0,35400.0,35100.0
213,APPANOOSE,2016,914.0,14200.0,300.0,13000.0,186.3,55.9,31100.0,30600.0,45600.0,45400.0
214,APPANOOSE,2017,778.0,14700.0,300.0,12500.0,170.0,50.7,29800.0,28000.0,46200.0,46000.0
215,APPANOOSE,2018,642.0,15700.0,200.0,14100.0,170.0,45.1,29800.0,28000.0,47200.0,46700.0
216,APPANOOSE,2019,506.0,15400.0,200.0,13900.0,166.8,45.0,30300.0,29300.0,47200.0,46700.0
217,APPANOOSE,2020,371.0,15000.0,200.0,13300.0,143.6,39.1,31300.0,29600.0,47300.0,46600.0
218,APPANOOSE,2021,235.0,14200.0,200.0,13100.0,171.6,57.5,34200.0,32200.0,44000.0,43700.0
219,APPANOOSE,2022,99.0,15000.0,200.0,13300.0,146.1,40.4,30000.0,28400.0,50200.0,49900.0
220,AUDUBON,1968,154500.0,12600.0,4700.0,82700.0,78.5,31.8,85700.0,76000.0,42400.0,30000.0
221,AUDUBON,1969,130000.0,14300.0,4400.0,85300.0,99.0,32.0,85000.0,78000.0,42400.0,27000.0
222,AUDUBON,1970,152000.0,14900.0,4100.0,88000.0,74.9,31.0,91500.0,81300.0,42400.0,28900.0
223,AUDUBON,1971,148000.0,15300.0,3500.0,84200.0,94.3,30.5,112000.0,101600.0,42400.0,26300.0
224,AUDUBON,1972,142000.0,17000.0,3400.0,85600.0,109.2,34.0,102100.0,92600.0,42400.0,32200.0
225,AUDUBON,1973,138000.0,17900.0,3000.0,80000.0,103.1,31.0,105500.0,96900.0,42400.0,41900.0
226,AUDUBON,1974,135000.0,17900.0,2700.0,70600.0,61.0,27.2,121400.0,108400.0,40400.0,40100.0
227,AUDUBON,1975,124800.0,19000.0,2600.0,69200.0,70.5,31.5,119800.0,108200.0,41300.0,41200.0
228,AUDUBON,1976,156500.0,19550.0,2500.0,60650.0,77.7,28.2,128800.0,115800.0,36300.0,36200.0
229,AUDUBON,1977,153800.0,19675.0,2250.0,66925.0,62.5,33.3,126500.0,110700.0,41700.0,41500.0
230,AUDUBON,1978,175000.0,19800.0,2000.0,73200.0,107.8,39.6,132000.0,122000.0,49200.0,49000.0
231,AUDUBON,1979,185000.0,17500.0,1700.0,67800.0,120.2,37.5,132000.0,124000.0,54000.0,53900.0
